pre_route_id,post_route_id,metric,pre_value,post_value,corridor
D6,D94,Unique Stops,77.5,49.5,MacArthur Blvd
D8,C71,Unique Stops,40.0,47.5,18th St NE
D8,D36,Unique Stops,40.0,39.5,K St / Ivy City
E2,C71,Unique Stops,29.5,47.5,18th St NE
E4,C81,Unique Stops,47.0,45.0,Upper NW
G2,C91,Unique Stops,30.5,30.0,Georgetown / LeDroit Park
G8,D32,Unique Stops,45.0,36.0,Rhode Island Ave / NE
G8,D34,Unique Stops,45.0,47.0,Rhode Island Ave / NE
H2,C61,Unique Stops,39.5,30.5,Irving / Michigan
H4,C61,Unique Stops,40.0,30.5,Irving / Michigan
H4,D72,Unique Stops,40.0,26.0,Foggy Bottom / Mt Pleasant / Brookland
H6,C63,Unique Stops,31.5,31.0,Irving / Michigan
H8,D74,Unique Stops,38.0,54.0,Foggy Bottom / Mt Pleasant / Brookland
K2,C77,Unique Stops,15.5,16.0,Kansas / Eastern
L2,D70,Unique Stops,36.5,34.0,Connecticut Ave
L2,D72,Unique Stops,36.5,26.0,Foggy Bottom / Mt Pleasant / Brookland
M4,C81,Unique Stops,54.5,45.0,Upper NW
M4,C83,Unique Stops,54.5,20.5,Upper NW
M6,C23,Unique Stops,16.5,45.5,Alabama Ave
M6,C37,Unique Stops,16.5,52.5,Minnesota Ave / Pennsylvania Ave
N2,D90,Unique Stops,38.5,30.5,Massachusetts Ave
N2,D96,Unique Stops,38.5,67.0,Massachusetts Ave
N4,D90,Unique Stops,38.0,30.5,Massachusetts Ave
N4,D96,Unique Stops,38.0,67.0,Massachusetts Ave
N6,D90,Unique Stops,47.0,30.5,Massachusetts Ave
N6,D96,Unique Stops,47.0,67.0,Massachusetts Ave
P6,D30,Unique Stops,46.5,45.5,N Capitol St
P6,D34,Unique Stops,46.5,47.0,Rhode Island Ave / NE
S2,D60,Unique Stops,59.0,51.0,16th St
S2,D6X,Unique Stops,59.0,18.5,16th St
S9,D60,Unique Stops,22.5,51.0,16th St
S9,D6X,Unique Stops,22.5,18.5,16th St
U4,C33,Unique Stops,21.5,21.0,Minnesota Ave / Eastern
U5,C37,Unique Stops,32.0,52.5,Minnesota Ave / Pennsylvania Ave
U6,C35,Unique Stops,32.5,54.0,Minnesota Ave / Eastern
U7,C35,Unique Stops,33.5,54.0,Minnesota Ave / Eastern
V2,C31,Unique Stops,45.5,44.0,Minnesota Ave / Eastern
V4,C31,Unique Stops,43.5,44.0,Minnesota Ave / Eastern
V7,C21,Unique Stops,50.5,53.5,Alabama Ave
V7,C23,Unique Stops,50.5,45.5,Alabama Ave
V8,C21,Unique Stops,17.0,53.5,Alabama Ave
V8,C23,Unique Stops,17.0,45.5,Alabama Ave
W1,C27,Unique Stops,43.0,52.0,Naylor Rd - Shepherd Pkwy
W2,C27,Unique Stops,89.0,52.0,Naylor Rd - Shepherd Pkwy
W2,C29,Unique Stops,89.0,39.5,Southern Av / Anacostia
W3,C27,Unique Stops,87.5,52.0,Naylor Rd - Shepherd Pkwy
W3,C29,Unique Stops,87.5,39.5,Southern Av / Anacostia
W4,C21,Unique Stops,70.0,53.5,Alabama Ave
W4,C23,Unique Stops,70.0,45.5,Alabama Ave
W5,C21,Unique Stops,12.0,53.5,Alabama Ave
W6,C23,Unique Stops,52.0,45.5,Alabama Ave
W6,C25,Unique Stops,52.0,30.0,Skyland / Barry Farm
W6,C26,Unique Stops,52.0,26.5,Skyland / Barry Farm
W6,C29,Unique Stops,52.0,39.5,Southern Av / Anacostia
W8,C23,Unique Stops,50.0,45.5,Alabama Ave
W8,C25,Unique Stops,50.0,30.0,Skyland / Barry Farm
W8,C26,Unique Stops,50.0,26.5,Skyland / Barry Farm
W8,C29,Unique Stops,50.0,39.5,Southern Av / Anacostia
X2,C57,Unique Stops,26.5,35.0,
X2,D20,Unique Stops,26.5,28.5,H St / Benning Rd / D St
X8,C43,Unique Stops,16.5,18.0,Maryland Ave
X9,C57,Unique Stops,17.0,35.0,
X9,D2X,Unique Stops,17.0,23.0,H St / Benning Rd / D St
31,D82,Stops Per Hour,48.164882067453554,41.71181593095192,Wisconsin Ave
32,D10,Stops Per Hour,50.45720722545357,52.38155358795747,Pennsylvania Ave
33,D80,Stops Per Hour,46.43843751085691,38.948583514844415,Wisconsin Ave
36,D1X,Stops Per Hour,51.25389287412186,43.91457231567108,Pennsylvania Ave
42,D70,Stops Per Hour,46.61093169948161,64.67262742067724,Connecticut Ave
42,D72,Stops Per Hour,46.61093169948161,39.77489318563245,Foggy Bottom / Mt Pleasant / Brookland
42,D74,Stops Per Hour,46.61093169948161,51.23947334395097,Foggy Bottom / Mt Pleasant / Brookland
43,D72,Stops Per Hour,44.29354683684243,39.77489318563245,Foggy Bottom / Mt Pleasant / Brookland
43,D74,Stops Per Hour,44.29354683684243,51.23947334395097,Foggy Bottom / Mt Pleasant / Brookland
52,D50,Stops Per Hour,55.38158428774743,44.50018002958126,14th St
54,D5X,Stops Per Hour,54.55991725709151,21.946464718789684,14th St
59,D5X,Stops Per Hour,22.261365865184498,21.946464718789684,14th St
60,D44,Stops Per Hour,63.2514030008901,58.328635495340166,11 St / New Hampshire
62,C75,Stops Per Hour,76.0569159784821,72.87074886096775,5th St NW
63,C75,Stops Per Hour,56.30617073237117,72.87074886096775,5th St NW
63,D44,Stops Per Hour,56.30617073237117,58.328635495340166,11 St / New Hampshire
64,D44,Stops Per Hour,58.418834675534924,58.328635495340166,11 St / New Hampshire
70,D40,Stops Per Hour,59.83302681107687,57.704611725125076,Georgia Ave
74,C55,Stops Per Hour,53.0068374356018,37.26212665306457,
74,D40,Stops Per Hour,53.0068374356018,57.704611725125076,Georgia Ave
79,D4X,Stops Per Hour,21.37608623517268,21.65289659727336,Georgia Ave
80,D30,Stops Per Hour,53.54705955303872,55.24073198377838,N Capitol St
90,C51,Stops Per Hour,49.101723547240795,45.83364294235866,U St
90,C53,Stops Per Hour,49.101723547240795,51.66049019233428,U St
92,C51,Stops Per Hour,59.39602133191362,45.83364294235866,U St
92,C53,Stops Per Hour,59.39602133191362,51.66049019233428,U St
96,C51,Stops Per Hour,55.10278865753692,45.83364294235866,U St
A2,C11,Stops Per Hour,76.8732202733944,53.3681851540465,MLK Ave / Bellevue
A2,C13,Stops Per Hour,76.8732202733944,85.34389984154984,MLK Ave / 4 St SE
A2,C15,Stops Per Hour,76.8732202733944,65.88484095652905,MLK Ave / 4 St SE
A2,C17,Stops Per Hour,76.8732202733944,76.79480664937739,MLK Ave / Bellevue
A31,C31,Stops Per Hour,60.0,52.37076811464367,Minnesota Ave / Eastern
A4,C11,Stops Per Hour,94.64483878844533,53.3681851540465,MLK Ave / Bellevue
A4,C17,Stops Per Hour,94.64483878844533,76.79480664937739,MLK Ave / Bellevue
A4,C27,Stops Per Hour,94.64483878844533,53.680420682539534,Naylor Rd - Shepherd Pkwy
A6,C11,Stops Per Hour,77.39419097746011,53.3681851540465,MLK Ave / Bellevue
A6,C13,Stops Per Hour,77.39419097746011,85.34389984154984,MLK Ave / 4 St SE
A6,C15,Stops Per Hour,77.39419097746011,65.88484095652905,MLK Ave / 4 St SE
A6,C17,Stops Per Hour,77.39419097746011,76.79480664937739,MLK Ave / Bellevue
A8,C11,Stops Per Hour,78.50898291811018,53.3681851540465,MLK Ave / Bellevue
A8,C13,Stops Per Hour,78.50898291811018,85.34389984154984,MLK Ave / 4 St SE
A8,C15,Stops Per Hour,78.50898291811018,65.88484095652905,MLK Ave / 4 St SE
A8,C17,Stops Per Hour,78.50898291811018,76.79480664937739,MLK Ave / Bellevue
B2,C41,Stops Per Hour,58.43054673255101,51.31539732915662,Bladensburg
D2,D96,Stops Per Hour,70.19246979193727,62.99463491579125,Massachusetts Ave
D31,C87,Stops Per Hour,56.345454545454544,47.67494683513162,Upper NW
D4,C71,Stops Per Hour,59.75700066297857,64.58816431730396,18th St NE
D4,D36,Stops Per Hour,59.75700066297857,53.25462640530574,K St / Ivy City
D6,D24,Stops Per Hour,62.165988795191346,58.279821556622174,H St / Benning Rd / D St
D6,D94,Stops Per Hour,62.165988795191346,61.48961253995723,MacArthur Blvd
D8,C71,Stops Per Hour,53.16548091407851,64.58816431730396,18th St NE
D8,D36,Stops Per Hour,53.16548091407851,53.25462640530574,K St / Ivy City
E2,C71,Stops Per Hour,83.73840105614758,64.58816431730396,18th St NE
E4,C81,Stops Per Hour,74.17896056421279,58.392196529216704,Upper NW
G2,C91,Stops Per Hour,53.450194642866,50.25980703520182,Georgetown / LeDroit Park
G8,D32,Stops Per Hour,55.5606067769355,48.37966563868534,Rhode Island Ave / NE
G8,D34,Stops Per Hour,55.5606067769355,52.853539591880164,Rhode Island Ave / NE
H2,C61,Stops Per Hour,56.356966477095796,45.801088003450886,Irving / Michigan
H4,C61,Stops Per Hour,59.28688409926576,45.801088003450886,Irving / Michigan
H4,D72,Stops Per Hour,59.28688409926576,39.77489318563245,Foggy Bottom / Mt Pleasant / Brookland
H6,C63,Stops Per Hour,78.02031961599931,45.17092734852924,Irving / Michigan
H8,D74,Stops Per Hour,56.59011798254456,51.23947334395097,Foggy Bottom / Mt Pleasant / Brookland
K2,C77,Stops Per Hour,57.48309650200406,60.316885623337235,Kansas / Eastern
L2,D70,Stops Per Hour,59.92673516200715,64.67262742067724,Connecticut Ave
L2,D72,Stops Per Hour,59.92673516200715,39.77489318563245,Foggy Bottom / Mt Pleasant / Brookland
M4,C81,Stops Per Hour,98.71874469973544,58.392196529216704,Upper NW
M4,C83,Stops Per Hour,98.71874469973544,71.75773762339922,Upper NW
M6,C23,Stops Per Hour,64.84212359639376,55.01743501771085,Alabama Ave
M6,C37,Stops Per Hour,64.84212359639376,60.162794864962905,Minnesota Ave / Pennsylvania Ave
N2,D90,Stops Per Hour,64.51918572669354,51.208572843824896,Massachusetts Ave
N2,D96,Stops Per Hour,64.51918572669354,62.99463491579125,Massachusetts Ave
N4,D90,Stops Per Hour,69.70327976465458,51.208572843824896,Massachusetts Ave
N4,D96,Stops Per Hour,69.70327976465458,62.99463491579125,Massachusetts Ave
N6,D90,Stops Per Hour,76.15972218615354,51.208572843824896,Massachusetts Ave
N6,D96,Stops Per Hour,76.15972218615354,62.99463491579125,Massachusetts Ave
P6,D30,Stops Per Hour,43.51042907640396,55.24073198377838,N Capitol St
P6,D34,Stops Per Hour,43.51042907640396,52.853539591880164,Rhode Island Ave / NE
S2,D60,Stops Per Hour,64.68361413711827,60.61576654820884,16th St
S2,D6X,Stops Per Hour,64.68361413711827,26.013312005750823,16th St
S9,D60,Stops Per Hour,38.28876430293392,60.61576654820884,16th St
S9,D6X,Stops Per Hour,38.28876430293392,26.013312005750823,16th St
U4,C33,Stops Per Hour,93.16744117930385,93.00693681318681,Minnesota Ave / Eastern
U5,C37,Stops Per Hour,89.57372379003955,60.162794864962905,Minnesota Ave / Pennsylvania Ave
U6,C35,Stops Per Hour,80.21595209599835,69.45938820978871,Minnesota Ave / Eastern
U7,C35,Stops Per Hour,78.24560970132988,69.45938820978871,Minnesota Ave / Eastern
V2,C31,Stops Per Hour,70.74746588361751,52.37076811464367,Minnesota Ave / Eastern
V4,C31,Stops Per Hour,56.720969087413394,52.37076811464367,Minnesota Ave / Eastern
V7,C21,Stops Per Hour,70.04425548740835,63.284687647108484,Alabama Ave
V7,C23,Stops Per Hour,70.04425548740835,55.01743501771085,Alabama Ave
V8,C21,Stops Per Hour,65.66393713157075,63.284687647108484,Alabama Ave
V8,C23,Stops Per Hour,65.66393713157075,55.01743501771085,Alabama Ave
W1,C27,Stops Per Hour,79.22630418272308,53.680420682539534,Naylor Rd - Shepherd Pkwy
W2,C27,Stops Per Hour,100.8983926137338,53.680420682539534,Naylor Rd - Shepherd Pkwy
W2,C29,Stops Per Hour,100.8983926137338,72.58953943832466,Southern Av / Anacostia
W3,C27,Stops Per Hour,84.61466770160831,53.680420682539534,Naylor Rd - Shepherd Pkwy
W3,C29,Stops Per Hour,84.61466770160831,72.58953943832466,Southern Av / Anacostia
W4,C21,Stops Per Hour,75.93041830571485,63.284687647108484,Alabama Ave
W4,C23,Stops Per Hour,75.93041830571485,55.01743501771085,Alabama Ave
W5,C21,Stops Per Hour,47.04815772462831,63.284687647108484,Alabama Ave
W6,C23,Stops Per Hour,79.4661734228981,55.01743501771085,Alabama Ave
W6,C25,Stops Per Hour,79.4661734228981,75.42942231788072,Skyland / Barry Farm
W6,C26,Stops Per Hour,79.4661734228981,67.00958654703852,Skyland / Barry Farm
W6,C29,Stops Per Hour,79.4661734228981,72.58953943832466,Southern Av / Anacostia
W8,C23,Stops Per Hour,79.09390274099117,55.01743501771085,Alabama Ave
W8,C25,Stops Per Hour,79.09390274099117,75.42942231788072,Skyland / Barry Farm
W8,C26,Stops Per Hour,79.09390274099117,67.00958654703852,Skyland / Barry Farm
W8,C29,Stops Per Hour,79.09390274099117,72.58953943832466,Southern Av / Anacostia
X2,C57,Stops Per Hour,34.92562157434878,43.20969317959742,
X2,D20,Stops Per Hour,34.92562157434878,39.5698104775722,H St / Benning Rd / D St
X8,C43,Stops Per Hour,63.298209915948505,68.57584237412667,Maryland Ave
X9,C57,Stops Per Hour,21.50922239330064,43.20969317959742,
X9,D2X,Stops Per Hour,21.50922239330064,37.36932888237838,H St / Benning Rd / D St
